도,시군,품목,작기,농가명,조사일자,덩굴구분,개체번호,초장,마디수,평균절간장,줄기굵기,엽장,엽폭,엽수,암꽃수,착과수,crps_year,주차
경기,평택,오이,2,9,2019-06-26,1,1,5665.0,61.0,9.3,7.5,194.0,267.0,17.0,0.0,11.0,2019,15
경기,평택,오이,2,9,2019-06-26,1,2,4231.0,50.0,8.5,8.5,162.0,230.0,17.0,1.0,8.0,2019,15
경기,평택,오이,2,9,2019-06-26,1,3,4647.0,49.0,9.5,7.5,202.0,260.0,18.0,1.0,7.0,2019,15
경기,평택,오이,2,9,2019-06-26,1,4,5591.0,64.0,8.7,7.01,170.0,254.0,17.0,1.0,10.0,2019,15
경기,평택,오이,2,9,2019-07-04,1,1,6160.0,65.0,9.5,8.2,192.0,274.0,14.0,2.0,7.0,2019,16
경기,평택,오이,2,9,2019-07-04,1,2,4629.0,53.0,8.7,8.6,148.0,228.0,13.0,0.0,4.0,2019,16
경기,평택,오이,2,9,2019-07-04,1,3,5068.0,51.0,9.9,8.8,185.0,286.0,12.0,0.0,8.0,2019,16
경기,평택,오이,2,9,2019-07-04,1,4,6021.0,67.0,9.0,9.1,180.0,296.0,13.0,1.0,10.0,2019,16
경북,군위,오이,1,12,2020-02-27,본주,1,670.0,7.0,9.1,,190.0,220.0,7.0,,,2019,1
경북,군위,오이,1,12,2020-02-27,본주,2,485.0,6.0,7.4,,190.0,195.0,6.0,,,2019,1
경북,군위,오이,1,12,2020-02-27,본주,3,630.0,7.0,8.6,,210.0,215.0,7.0,,,2019,1
경북,군위,오이,1,12,2020-02-27,본주,4,610.0,8.0,7.4,,215.0,190.0,8.0,,,2019,1
경북,군위,오이,1,12,2020-03-06,본주,1,1125.0,10.0,10.9,4.1,230.0,240.0,10.0,,,2019,2
경북,군위,오이,1,12,2020-03-06,본주,2,920.0,9.0,9.9,7.01,230.0,255.0,9.0,,,2019,2
경북,군위,오이,1,12,2020-03-06,본주,3,1010.0,10.0,9.9,6.4,190.0,210.0,10.0,,,2019,2
경북,군위,오이,1,12,2020-03-06,본주,4,1045.0,11.0,9.3,6.6,280.0,260.0,11.0,,,2019,2
경북,군위,오이,1,12,2020-03-12,본주,1,1465.0,12.0,12.0,6.5,270.0,280.0,11.0,,,2019,3
경북,군위,오이,1,12,2020-03-12,본주,2,1270.0,11.0,11.4,7.6,280.0,255.0,9.0,,,2019,3
경북,군위,오이,1,12,2020-03-12,본주,3,1250.0,11.0,11.2,6.7,210.0,250.0,11.0,,,2019,3
경북,군위,오이,1,12,2020-03-12,본주,4,1370.0,13.0,10.4,8.2,280.0,270.0,11.0,,,2019,3
경북,군위,오이,1,12,2020-03-19,본주,1,1880.0,15.0,12.5,7.01,280.0,285.0,13.0,,,2019,4
경북,군위,오이,1,12,2020-03-19,본주,2,1745.0,14.0,12.3,8.6,280.0,255.0,12.0,,,2019,4
경북,군위,오이,1,12,2020-03-19,본주,3,1410.0,12.0,11.6,7.01,210.0,220.0,12.0,,,2019,4
경북,군위,오이,1,12,2020-03-19,본주,4,1835.0,16.0,11.3,7.8,330.0,325.0,14.0,,,2019,4
경북,군위,오이,1,12,2020-04-09,본주,1,1980.0,16.0,12.4,7.01,260.0,255.0,9.0,,,2019,5
경북,군위,오이,1,12,2020-04-09,본주,2,2020.0,16.0,12.6,8.01,310.0,335.0,9.0,,,2019,5
경북,군위,오이,1,12,2020-04-09,본주,3,1680.0,16.0,10.4,6.6,245.0,245.0,11.0,,,2019,5
경북,군위,오이,1,12,2020-04-09,본주,4,2250.0,20.0,11.2,8.6,320.0,295.0,12.0,,,2019,5
경북,군위,오이,1,12,2020-04-16,본주,1,1985.0,16.0,12.4,8.01,270.0,265.0,9.0,,,2019,6
경북,군위,오이,1,12,2020-04-16,본주,2,2025.0,16.0,12.7,8.8,310.0,330.0,9.0,,,2019,6
경북,군위,오이,1,12,2020-04-16,본주,3,1845.0,18.0,10.2,7.1,250.0,245.0,11.0,,,2019,6
경북,군위,오이,1,12,2020-04-16,본주,4,2645.0,23.0,11.4,8.1,330.0,320.0,12.0,,,2019,6
경북,군위,오이,1,12,2020-04-23,본주,1,1985.0,16.0,12.4,8.2,230.0,245.0,9.0,,,2019,7
경북,군위,오이,1,12,2020-04-23,본주,2,2025.0,16.0,12.7,8.5,230.0,225.0,8.0,,,2019,7
경북,군위,오이,1,12,2020-04-23,본주,3,2015.0,20.0,10.1,6.7,210.0,230.0,11.0,,,2019,7
경북,군위,오이,1,12,2020-04-23,본주,4,2930.0,25.0,11.7,8.3,260.0,240.0,14.0,,,2019,7
경북,군위,오이,1,12,2020-04-29,본주,1,1985.0,16.0,12.4,8.1,235.0,240.0,8.0,,,2019,8
경북,군위,오이,1,12,2020-04-29,본주,2,1860.0,15.0,12.4,8.5,240.0,230.0,7.0,,,2019,8
경북,군위,오이,1,12,2020-04-29,본주,3,2020.0,20.0,10.1,6.6,210.0,220.0,11.0,,,2019,8
경북,군위,오이,1,12,2020-04-29,본주,4,2935.0,25.0,11.7,8.2,250.0,240.0,14.0,,,2019,8
경북,군위,오이,1,12,2020-05-07,본주,3,2025.0,20.0,10.1,6.7,210.0,225.0,11.0,,,2019,9
경북,군위,오이,1,12,2020-05-07,본주,4,2935.0,25.0,11.7,8.2,250.0,240.0,14.0,,,2019,9
경북,군위,오이,1,16,2019-12-26,본주,1,165.0,4.0,3.4,,155.0,150.0,4.0,,,2019,1
경북,군위,오이,1,16,2019-12-26,본주,2,240.0,4.0,5.0,,160.0,160.0,4.0,,,2019,1
경북,군위,오이,1,16,2019-12-26,본주,3,140.0,3.0,3.5,,115.0,120.0,3.0,,,2019,1
경북,군위,오이,1,16,2019-12-26,본주,4,325.0,5.0,5.9,,190.0,200.0,5.0,,,2019,1
경북,군위,오이,1,16,2020-01-09,본주,1,635.0,8.0,7.5,,220.0,205.0,8.0,,,2019,2
경북,군위,오이,1,16,2020-01-09,본주,2,855.0,9.0,9.0,,70.0,70.0,9.0,,,2019,2
경북,군위,오이,1,16,2020-01-09,본주,3,625.0,7.0,8.4,,215.0,225.0,7.0,,,2019,2
경북,군위,오이,1,16,2020-01-09,본주,4,915.0,9.0,9.7,,135.0,120.0,9.0,,,2019,2
경북,군위,오이,1,16,2020-01-15,본주,1,935.0,10.0,8.9,5.9,120.0,100.0,10.0,,,2019,3
경북,군위,오이,1,16,2020-01-15,본주,2,1350.0,13.0,10.1,6.4,230.0,250.0,13.0,,,2019,3
경북,군위,오이,1,16,2020-01-15,본주,3,900.0,9.0,9.6,,280.0,255.0,9.0,,,2019,3
경북,군위,오이,1,16,2020-01-15,본주,4,1400.0,12.0,11.3,5.9,200.0,210.0,12.0,,,2019,3
경북,군위,오이,1,16,2020-01-22,본주,1,1435.0,13.0,10.7,6.7,325.0,330.0,13.0,,,2019,4
경북,군위,오이,1,16,2020-01-22,본주,2,1825.0,16.0,11.1,7.2,270.0,285.0,16.0,,,2019,4
경북,군위,오이,1,16,2020-01-22,본주,3,1555.0,13.0,11.7,6.4,310.0,305.0,13.0,,,2019,4
경북,군위,오이,1,16,2020-01-22,본주,4,1905.0,15.0,12.4,7.8,310.0,325.0,15.0,,,2019,4
경북,군위,오이,1,16,2020-01-30,본주,1,1725.0,15.0,11.3,6.7,335.0,360.0,11.0,,,2019,5
경북,군위,오이,1,16,2020-01-30,본주,2,2235.0,19.0,11.6,6.7,280.0,310.0,16.0,,,2019,5
경북,군위,오이,1,16,2020-01-30,본주,3,1845.0,15.0,12.0,7.9,330.0,325.0,13.0,,,2019,5
경북,군위,오이,1,16,2020-01-30,본주,4,2345.0,18.0,12.8,7.2,320.0,330.0,14.0,,,2019,5
경북,군위,오이,1,16,2020-02-06,본주,1,2110.0,18.0,11.5,7.5,325.0,340.0,14.0,,,2019,6
경북,군위,오이,1,16,2020-02-06,본주,2,2665.0,22.0,11.9,7.01,320.0,300.0,19.0,,,2019,6
경북,군위,오이,1,16,2020-02-06,본주,3,2310.0,18.0,12.6,6.2,325.0,350.0,14.0,,,2019,6
경북,군위,오이,1,16,2020-02-06,본주,4,2780.0,21.0,13.0,7.4,320.0,305.0,17.0,,,2019,6
경북,군위,오이,1,16,2020-02-13,본주,1,2395.0,20.0,11.8,6.4,315.0,340.0,12.0,,,2019,7
경북,군위,오이,1,16,2020-02-13,본주,2,3030.0,25.0,11.9,6.4,295.0,290.0,17.0,,,2019,7
경북,군위,오이,1,16,2020-02-13,본주,3,2635.0,20.0,13.0,6.4,280.0,280.0,11.0,,,2019,7
경북,군위,오이,1,16,2020-02-13,본주,4,3100.0,23.0,13.3,6.4,320.0,295.0,12.0,,,2019,7
경북,군위,오이,1,16,2020-02-20,본주,1,2675.0,22.0,12.0,6.5,280.0,255.0,14.0,,,2019,8
경북,군위,오이,1,16,2020-02-20,본주,2,3265.0,28.0,11.6,6.01,290.0,270.0,20.0,,,2019,8
경북,군위,오이,1,16,2020-02-20,본주,3,2985.0,23.0,12.8,6.6,300.0,295.0,14.0,,,2019,8
경북,군위,오이,1,16,2020-02-20,본주,4,3365.0,25.0,13.3,6.4,290.0,300.0,14.0,,,2019,8
경북,군위,오이,1,16,2020-02-27,본주,1,2885.0,24.0,11.9,6.01,250.0,240.0,13.0,,,2019,9
경북,군위,오이,1,16,2020-02-27,본주,2,3520.0,30.0,11.6,6.3,270.0,265.0,17.0,,,2019,9
경북,군위,오이,1,16,2020-02-27,본주,3,3240.0,26.0,12.3,6.2,280.0,270.0,15.0,,,2019,9
경북,군위,오이,1,16,2020-02-27,본주,4,3625.0,27.0,13.3,6.4,300.0,290.0,12.0,,,2019,9
경북,군위,오이,1,16,2020-03-05,본주,1,3175.0,27.0,11.7,5.9,245.0,225.0,13.0,,,2019,10
경북,군위,오이,1,16,2020-03-05,본주,2,3715.0,32.0,11.5,6.6,265.0,230.0,15.0,,,2019,10
경북,군위,오이,1,16,2020-03-05,본주,3,3435.0,28.0,12.1,6.2,275.0,257.0,14.0,,,2019,10
경북,군위,오이,1,16,2020-03-05,본주,4,3815.0,29.0,13.0,5.8,287.0,285.0,12.0,,,2019,10
경북,군위,오이,1,16,2020-03-12,본주,1,3205.0,27.0,11.8,5.6,225.0,220.0,14.0,,,2019,11
경북,군위,오이,1,16,2020-03-12,본주,2,3830.0,33.0,11.5,5.7,250.0,220.0,16.0,,,2019,11
경북,군위,오이,1,16,2020-03-12,본주,3,3610.0,30.0,12.0,6.2,230.0,225.0,16.0,,,2019,11
경북,군위,오이,1,16,2020-03-12,본주,4,3950.0,30.0,13.1,5.8,240.0,230.0,13.0,,,2019,11
경북,군위,오이,1,16,2020-03-19,본주,1,3285.0,28.0,11.7,7.1,215.0,210.0,14.0,,,2019,12
경북,군위,오이,1,16,2020-03-19,본주,2,3960.0,35.0,11.3,5.8,240.0,235.0,20.0,,,2019,12
경북,군위,오이,1,16,2020-03-19,본주,3,3705.0,31.0,11.9,6.5,230.0,225.0,16.0,,,2019,12
경북,군위,오이,1,16,2020-03-19,본주,4,4015.0,31.0,12.9,6.5,240.0,225.0,14.0,,,2019,12
경북,군위,오이,1,16,2020-04-09,본주,1,3535.0,32.0,11.0,6.6,220.0,210.0,15.0,,,2019,13
경북,군위,오이,1,16,2020-04-09,본주,2,4195.0,39.0,10.7,6.9,260.0,250.0,13.0,,,2019,13
경북,군위,오이,1,16,2020-04-09,본주,3,4135.0,37.0,11.1,6.3,240.0,250.0,15.0,,,2019,13
경북,군위,오이,1,16,2020-04-09,본주,4,4465.0,37.0,12.0,6.8,230.0,230.0,12.0,,,2019,13
경북,군위,오이,1,16,2020-04-16,본주,1,3810.0,35.0,10.8,7.2,210.0,230.0,15.0,,,2019,14
경북,군위,오이,1,16,2020-04-16,본주,2,4260.0,40.0,10.6,6.01,230.0,215.0,15.0,,,2019,14
경북,군위,오이,1,16,2020-04-16,본주,3,4305.0,38.0,11.3,7.9,235.0,250.0,16.0,,,2019,14
경북,군위,오이,1,16,2020-04-16,본주,4,4655.0,38.0,12.2,7.01,230.0,250.0,13.0,,,2019,14
경북,군위,오이,1,16,2020-04-23,본주,1,4215.0,39.0,10.8,7.6,235.0,220.0,16.0,,,2019,15
경북,군위,오이,1,16,2020-04-23,본주,2,4380.0,42.0,10.4,5.4,255.0,270.0,13.0,,,2019,15
경북,군위,오이,1,16,2020-04-23,본주,3,4415.0,39.0,11.3,7.2,255.0,260.0,13.0,,,2019,15
경북,군위,오이,1,16,2020-04-23,본주,4,4970.0,41.0,12.1,7.6,240.0,270.0,13.0,,,2019,15
경북,군위,오이,1,16,2020-04-29,본주,1,4540.0,42.0,10.7,8.5,200.0,190.0,18.0,,,2019,16
경북,군위,오이,1,16,2020-04-29,본주,2,4620.0,45.0,10.2,7.8,250.0,250.0,16.0,,,2019,16
경북,군위,오이,1,16,2020-04-29,본주,3,4540.0,41.0,11.0,8.2,230.0,255.0,15.0,,,2019,16
경북,군위,오이,1,16,2020-04-29,본주,4,5175.0,43.0,12.0,8.1,280.0,280.0,15.0,,,2019,16
경북,군위,오이,1,16,2020-05-07,본주,1,4855.0,45.0,10.7,8.6,190.0,190.0,13.0,,,2019,17
경북,군위,오이,1,16,2020-05-07,본주,2,5020.0,50.0,10.0,7.8,250.0,255.0,18.0,,,2019,17
경북,군위,오이,1,16,2020-05-07,본주,3,4860.0,43.0,11.3,8.7,290.0,295.0,12.0,,,2019,17
경북,군위,오이,1,16,2020-05-07,본주,4,5480.0,47.0,11.6,8.7,240.0,220.0,15.0,,,2019,17
경북,군위,오이,1,16,2020-05-13,본주,1,4980.0,47.0,10.6,8.3,240.0,260.0,15.0,,,2019,18
경북,군위,오이,1,16,2020-05-13,본주,2,5135.0,51.0,10.0,8.8,270.0,250.0,18.0,,,2019,18
경북,군위,오이,1,16,2020-05-13,본주,3,4860.0,43.0,11.2,8.8,290.0,300.0,12.0,,,2019,18
경북,군위,오이,1,16,2020-05-13,본주,4,5630.0,48.0,11.7,6.7,230.0,225.0,16.0,,,2019,18
경북,상주,오이,1,10,2019-11-05,본주,1,803.0,10.0,7.7,,140.0,150.0,10.0,,,2019,1
경북,상주,오이,1,10,2019-11-05,본주,2,879.0,11.0,7.7,,200.0,210.0,10.0,,,2019,1
경북,상주,오이,1,10,2019-11-05,본주,3,775.0,10.0,7.3,,145.0,165.0,10.0,,,2019,1
경북,상주,오이,1,10,2019-11-05,본주,4,788.0,10.0,7.5,,140.0,145.0,10.0,,,2019,1
경북,상주,오이,1,10,2019-11-08,본주,1,930.0,11.0,8.1,9.2,210.0,220.0,11.0,,,2019,2
경북,상주,오이,1,10,2019-11-08,본주,2,990.0,12.0,7.9,8.3,200.0,220.0,11.0,,,2019,2
경북,상주,오이,1,10,2019-11-08,본주,3,880.0,11.0,7.6,9.1,210.0,210.0,11.0,,,2019,2
경북,상주,오이,1,10,2019-11-08,본주,4,900.0,11.0,7.8,8.6,220.0,215.0,11.0,,,2019,2
경북,상주,오이,1,10,2019-11-12,본주,1,1010.0,12.0,8.1,8.1,220.0,240.0,12.0,,,2019,3
경북,상주,오이,1,10,2019-11-12,본주,2,1175.0,14.0,8.1,8.01,210.0,230.0,12.0,,,2019,3
경북,상주,오이,1,10,2019-11-12,본주,3,1070.0,13.0,8.0,8.5,230.0,235.0,13.0,,,2019,3
경북,상주,오이,1,10,2019-11-12,본주,4,1070.0,13.0,8.0,8.7,230.0,245.0,13.0,,,2019,3
경북,상주,오이,1,10,2019-11-19,본주,1,1390.0,16.0,8.5,7.7,260.0,270.0,15.0,,,2019,4
경북,상주,오이,1,10,2019-11-19,본주,2,1480.0,17.0,8.5,7.4,250.0,260.0,15.0,,,2019,4
경북,상주,오이,1,10,2019-11-19,본주,3,1340.0,16.0,8.1,8.2,280.0,280.0,15.0,,,2019,4
경북,상주,오이,1,10,2019-11-19,본주,4,1375.0,16.0,8.4,8.1,270.0,280.0,15.0,,,2019,4
경북,상주,오이,1,10,2019-11-26,본주,1,1630.0,18.0,8.8,9.01,280.0,275.0,14.0,,,2019,5
경북,상주,오이,1,10,2019-11-26,본주,2,1735.0,20.0,8.5,9.3,260.0,280.0,17.0,,,2019,5
경북,상주,오이,1,10,2019-11-26,본주,3,1665.0,19.0,8.5,10.3,270.0,300.0,17.0,,,2019,5
경북,상주,오이,1,10,2019-11-26,본주,4,1695.0,19.0,8.7,9.2,300.0,320.0,17.0,,,2019,5
경북,상주,오이,1,10,2019-12-04,본주,1,1885.0,21.0,8.8,8.5,280.0,310.0,18.0,,,2019,6
경북,상주,오이,1,10,2019-12-04,본주,2,1975.0,23.0,8.4,9.3,280.0,315.0,21.0,,,2019,6
경북,상주,오이,1,10,2019-12-04,본주,3,1870.0,22.0,8.3,9.6,310.0,350.0,20.0,,,2019,6
경북,상주,오이,1,10,2019-12-04,본주,4,2005.0,22.0,9.0,8.8,300.0,320.0,20.0,,,2019,6
경북,상주,오이,1,10,2019-12-10,본주,1,1980.0,22.0,8.8,9.5,290.0,305.0,16.0,,,2019,7
경북,상주,오이,1,10,2019-12-10,본주,2,2135.0,25.0,8.4,8.4,265.0,285.0,18.0,,,2019,7
경북,상주,오이,1,10,2019-12-10,본주,3,2115.0,24.0,8.6,9.01,300.0,310.0,17.0,,,2019,7
경북,상주,오이,1,10,2019-12-10,본주,4,2160.0,24.0,8.9,8.8,310.0,340.0,17.0,,,2019,7
경북,상주,오이,1,10,2019-12-13,본주,1,2030.0,23.0,8.7,9.6,237.0,224.0,16.0,,,2019,8
경북,상주,오이,1,10,2019-12-13,본주,2,2175.0,26.0,8.2,7.7,249.0,257.0,20.0,,,2019,8
경북,상주,오이,1,10,2019-12-13,본주,3,2155.0,25.0,8.5,8.3,278.0,280.0,19.0,,,2019,8
경북,상주,오이,1,10,2019-12-13,본주,4,2175.0,24.0,8.9,9.01,289.0,267.0,18.0,,,2019,8
경북,상주,오이,1,10,2019-12-17,본주,1,2060.0,23.0,8.8,7.1,285.0,300.0,16.0,,,2019,9
경북,상주,오이,1,10,2019-12-17,본주,2,2240.0,26.0,8.5,8.5,245.0,260.0,19.0,,,2019,9
경북,상주,오이,1,10,2019-12-17,본주,3,2285.0,26.0,8.7,8.6,280.0,295.0,19.0,,,2019,9
경북,상주,오이,1,10,2019-12-17,본주,4,2295.0,25.0,9.0,7.9,280.0,305.0,18.0,,,2019,9
경북,상주,오이,1,10,2019-12-24,본주,1,2265.0,26.0,8.6,9.8,240.0,245.0,19.0,,,2019,10
경북,상주,오이,1,10,2019-12-24,본주,2,2445.0,29.0,8.3,7.7,240.0,250.0,21.0,,,2019,10
경북,상주,오이,1,10,2019-12-24,본주,3,2450.0,28.0,8.6,8.7,270.0,290.0,17.0,,,2019,10
경북,상주,오이,1,10,2019-12-24,본주,4,2530.0,28.0,8.9,9.1,290.0,300.0,15.0,,,2019,10
경북,상주,오이,1,10,2019-12-27,본주,1,2330.0,27.0,8.5,7.3,200.0,240.0,20.0,,,2019,11
경북,상주,오이,1,10,2019-12-27,본주,2,2510.0,30.0,8.2,6.7,250.0,270.0,22.0,,,2019,11
경북,상주,오이,1,10,2019-12-27,본주,3,2520.0,29.0,8.6,7.5,265.0,285.0,16.0,,,2019,11
경북,상주,오이,1,10,2019-12-27,본주,4,2610.0,29.0,8.9,7.5,290.0,300.0,17.0,,,2019,11
경북,상주,오이,1,10,2020-01-03,본주,1,2470.0,29.0,8.4,6.5,200.0,220.0,20.0,,,2019,12
경북,상주,오이,1,10,2020-01-03,본주,2,2650.0,32.0,8.2,8.6,240.0,260.0,20.0,,,2019,12
경북,상주,오이,1,10,2020-01-03,본주,3,2650.0,31.0,8.4,6.01,280.0,300.0,18.0,,,2019,12
경북,상주,오이,1,10,2020-01-03,본주,4,2760.0,31.0,8.8,7.7,280.0,295.0,18.0,,,2019,12
경북,상주,오이,1,10,2020-01-07,본주,1,2525.0,30.0,8.3,5.7,200.0,230.0,21.0,,,2019,13
경북,상주,오이,1,10,2020-01-07,본주,2,2705.0,33.0,8.1,7.8,265.0,280.0,21.0,,,2019,13
경북,상주,오이,1,10,2020-01-07,본주,3,2770.0,33.0,8.3,7.4,240.0,280.0,20.0,,,2019,13
경북,상주,오이,1,10,2020-01-07,본주,4,2830.0,32.0,8.7,7.6,290.0,320.0,19.0,,,2019,13
경북,상주,오이,1,10,2020-01-14,본주,1,2655.0,32.0,8.2,8.5,225.0,260.0,22.0,,,2019,14
경북,상주,오이,1,10,2020-01-14,본주,2,2920.0,36.0,8.0,7.8,250.0,265.0,21.0,,,2019,14
경북,상주,오이,1,10,2020-01-14,본주,3,2915.0,35.0,8.2,7.1,260.0,305.0,22.0,,,2019,14
경북,상주,오이,1,10,2020-01-14,본주,4,2995.0,34.0,8.7,7.1,240.0,315.0,20.0,,,2019,14
경북,상주,오이,1,10,2020-01-21,본주,1,2745.0,33.0,8.2,8.1,230.0,250.0,24.0,,,2019,15
경북,상주,오이,1,10,2020-01-21,본주,2,3000.0,37.0,8.0,7.9,250.0,270.0,24.0,,,2019,15
경북,상주,오이,1,10,2020-01-21,본주,3,3050.0,37.0,8.1,7.4,275.0,310.0,24.0,,,2019,15
경북,상주,오이,1,10,2020-01-21,본주,4,3175.0,36.0,8.7,7.3,240.0,320.0,22.0,,,2019,15
경북,상주,오이,1,10,2020-01-28,본주,1,2910.0,36.0,8.0,7.6,285.0,270.0,26.0,,,2019,16
경북,상주,오이,1,10,2020-01-28,본주,2,3135.0,39.0,7.9,8.1,250.0,255.0,26.0,,,2019,16
경북,상주,오이,1,10,2020-01-28,본주,3,3200.0,39.0,8.1,7.7,245.0,230.0,26.0,,,2019,16
경북,상주,오이,1,10,2020-01-28,본주,4,3365.0,39.0,8.6,7.4,255.0,270.0,24.0,,,2019,16
경북,상주,오이,1,10,2020-02-04,본주,1,3040.0,38.0,7.9,7.4,230.0,255.0,17.0,,,2019,17
경북,상주,오이,1,10,2020-02-04,본주,2,3310.0,42.0,7.8,7.9,250.0,255.0,19.0,,,2019,17
경북,상주,오이,1,10,2020-02-04,본주,3,3345.0,41.0,8.1,6.5,240.0,235.0,17.0,,,2019,17
경북,상주,오이,1,10,2020-02-04,본주,4,3515.0,41.0,8.5,8.1,245.0,230.0,16.0,,,2019,17
경북,상주,오이,1,10,2020-02-11,본주,1,3320.0,41.0,8.0,6.6,220.0,210.0,19.0,,,2019,18
경북,상주,오이,1,10,2020-02-11,본주,2,3410.0,44.0,7.7,6.6,220.0,220.0,21.0,,,2019,18
경북,상주,오이,1,10,2020-02-11,본주,3,3460.0,43.0,8.0,6.5,210.0,220.0,18.0,,,2019,18
경북,상주,오이,1,10,2020-02-11,본주,4,3710.0,43.0,8.5,7.5,200.0,220.0,18.0,,,2019,18
경북,상주,오이,1,10,2020-02-18,본주,1,3345.0,41.0,8.1,8.6,230.0,250.0,16.0,,,2019,19
경북,상주,오이,1,10,2020-02-18,본주,2,3440.0,44.0,7.7,6.3,210.0,230.0,16.0,,,2019,19
경북,상주,오이,1,10,2020-02-18,본주,3,3645.0,45.0,8.0,6.9,230.0,250.0,17.0,,,2019,19
경북,상주,오이,1,10,2020-02-18,본주,4,3920.0,45.0,8.6,6.8,230.0,245.0,15.0,,,2019,19
경북,상주,오이,1,10,2020-02-25,본주,1,3520.0,43.0,8.1,6.6,210.0,230.0,18.0,,,2019,20
경북,상주,오이,1,10,2020-02-25,본주,2,3645.0,46.0,7.9,6.3,215.0,230.0,19.0,,,2019,20
경북,상주,오이,1,10,2020-02-25,본주,3,3810.0,48.0,7.9,6.6,210.0,245.0,19.0,,,2019,20
경북,상주,오이,1,10,2020-02-25,본주,4,4115.0,48.0,8.5,7.9,205.0,160.0,17.0,,,2019,20
경북,상주,오이,1,10,2020-03-03,본주,1,3790.0,48.0,7.8,6.7,205.0,250.0,16.0,,,2019,21
경북,상주,오이,1,10,2020-03-03,본주,2,3875.0,50.0,7.7,7.4,240.0,265.0,14.0,,,2019,21
경북,상주,오이,1,10,2020-03-03,본주,3,3980.0,51.0,7.7,7.6,190.0,240.0,14.0,,,2019,21
경북,상주,오이,1,10,2020-03-03,본주,4,4200.0,49.0,8.5,5.9,250.0,275.0,13.0,,,2019,21
경북,상주,오이,1,10,2020-03-10,본주,1,3855.0,49.0,7.8,6.8,240.0,270.0,18.0,,,2019,22
경북,상주,오이,1,10,2020-03-10,본주,2,3935.0,50.0,7.8,6.2,200.0,240.0,17.0,,,2019,22
경북,상주,오이,1,10,2020-03-10,본주,3,4085.0,53.0,7.6,7.01,210.0,250.0,16.0,,,2019,22
경북,상주,오이,1,10,2020-03-10,본주,4,4560.0,54.0,8.4,6.8,240.0,260.0,19.0,,,2019,22
경북,상주,오이,1,10,2020-03-17,본주,1,4040.0,52.0,7.7,7.9,260.0,295.0,18.0,,,2019,23
경북,상주,오이,1,10,2020-03-17,본주,2,4075.0,53.0,7.6,7.01,210.0,230.0,19.0,,,2019,23
경북,상주,오이,1,10,2020-03-17,본주,3,4305.0,56.0,7.6,6.8,225.0,250.0,18.0,,,2019,23
경북,상주,오이,1,10,2020-03-17,본주,4,4735.0,57.0,8.2,7.7,228.0,235.0,19.0,,,2019,23
경북,상주,오이,1,10,2020-04-07,본주,1,4750.0,59.0,8.0,7.28,220.0,230.0,13.0,,,2019,24
경북,상주,오이,1,10,2020-04-07,본주,2,4730.0,62.0,7.6,6.92,190.0,220.0,16.0,,,2019,24
경북,상주,오이,1,10,2020-04-07,본주,3,4965.0,63.0,7.8,6.5,240.0,240.0,15.0,,,2019,24
경북,상주,오이,1,10,2020-04-07,본주,4,5585.0,67.0,8.3,7.18,250.0,240.0,16.0,,,2019,24
경북,상주,오이,1,10,2020-04-14,본주,1,5030.0,63.0,7.9,6.59,250.0,280.0,14.0,,,2019,25
경북,상주,오이,1,10,2020-04-14,본주,2,4950.0,65.0,7.6,7.66,235.0,260.0,17.0,,,2019,25
경북,상주,오이,1,10,2020-04-14,본주,3,5225.0,66.0,7.9,6.21,230.0,255.0,16.0,,,2019,25
경북,상주,오이,1,10,2020-04-14,본주,4,5910.0,71.0,8.3,6.96,250.0,280.0,20.0,,,2019,25
경북,상주,오이,1,10,2020-04-21,본주,1,5270.0,66.0,7.9,6.98,210.0,235.0,17.0,,,2019,26
경북,상주,오이,1,10,2020-04-21,본주,2,5245.0,69.0,7.6,8.84,235.0,260.0,20.0,,,2019,26
경북,상주,오이,1,10,2020-04-21,본주,3,5460.0,69.0,7.9,6.7,245.0,270.0,19.0,,,2019,26
경북,상주,오이,1,10,2020-04-21,본주,4,6205.0,73.0,8.5,6.84,235.0,260.0,20.0,,,2019,26
경북,상주,오이,1,10,2020-04-28,본주,1,5500.0,68.0,8.0,6.87,245.0,270.0,16.0,,,2019,27
경북,상주,오이,1,10,2020-04-28,본주,2,5630.0,74.0,7.6,7.63,245.0,270.0,17.0,,,2019,27
경북,상주,오이,1,10,2020-04-28,본주,3,5790.0,73.0,7.9,7.15,250.0,280.0,15.0,,,2019,27
경북,상주,오이,1,10,2020-04-28,본주,4,6490.0,78.0,8.3,6.43,250.0,280.0,19.0,,,2019,27
경북,상주,오이,1,10,2020-05-06,본주,1,6020.0,74.0,8.1,6.86,255.0,305.0,14.0,,,2019,28
경북,상주,오이,1,10,2020-05-06,본주,2,5885.0,78.0,7.5,8.6,250.0,270.0,15.0,,,2019,28
경북,상주,오이,1,10,2020-05-06,본주,3,6215.0,78.0,7.9,7.17,235.0,280.0,16.0,,,2019,28
경북,상주,오이,1,10,2020-05-06,본주,4,7030.0,84.0,8.3,7.91,230.0,280.0,17.0,,,2019,28
경북,상주,오이,1,10,2020-05-12,본주,1,6270.0,77.0,8.1,6.9,260.0,300.0,16.0,,,2019,29
경북,상주,오이,1,10,2020-05-12,본주,2,6230.0,82.0,7.6,6.98,245.0,270.0,18.0,,,2019,29
